yuan,#genre#
潮州综合高清,http://www.1328099.xyz:9688/udp/239.253.43.70:5146
潮州民生高清,http://www.1328099.xyz:9688/udp/239.253.43.75:5146
广东卫视高清,http://www.1328099.xyz:9688/udp/239.77.0.84:5146
广东珠江高清,http://www.1328099.xyz:9688/udp/239.77.0.1:5146
广东新闻高清,http://www.1328099.xyz:9688/udp/239.77.0.173:5146
广东民生高清,http://www.1328099.xyz:9688/udp/239.77.0.225:5146
经济科教高清,http://www.1328099.xyz:9688/udp/239.77.0.85:5146
大湾区卫视高清,http://www.1328099.xyz:9688/udp/239.77.0.215:5146
广东影视高清,http://www.1328099.xyz:9688/udp/239.77.0.217:5146
揭阳综合高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.229:5146
揭阳生活高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.251:5146
汕尾综合高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.25:5146
汕尾生活高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.187:5146
汕头综合高清,http://hongzhijiaoyu.net:8188/udp/239.253.43.45:5146
汕头生活高清,http://hongzhijiaoyu.net:8188/udp/239.253.43.46:5146
潮州综合高清,http://hongzhijiaoyu.net:8188/udp/239.253.43.70:5146
潮州民生高清,http://hongzhijiaoyu.net:8188/udp/239.253.43.75:5146
广东卫视高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.84:5146
广东珠江高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.1:5146
广东新闻高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.173:5146
广东民生高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.225:5146
经济科教高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.85:5146
大湾区卫视高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.215:5146
广东影视高清,http://hongzhijiaoyu.net:8188/udp/239.77.0.217:5146
揭阳综合高清,http://iptv.xxika.net:8188/udp/239.77.0.229:5146
揭阳生活高清,http://iptv.xxika.net:8188/udp/239.77.0.251:5146
汕尾综合高清,http://iptv.xxika.net:8188/udp/239.77.0.25:5146
汕尾生活高清,http://iptv.xxika.net:8188/udp/239.77.0.187:5146
汕头综合高清,http://iptv.xxika.net:8188/udp/239.253.43.45:5146
汕头生活高清,http://iptv.xxika.net:8188/udp/239.253.43.46:5146
潮州综合高清,http://iptv.xxika.net:8188/udp/239.253.43.70:5146
潮州民生高清,http://iptv.xxika.net:8188/udp/239.253.43.75:5146
广东卫视高清,http://iptv.xxika.net:8188/udp/239.77.0.84:5146
广东珠江高清,http://iptv.xxika.net:8188/udp/239.77.0.1:5146
广东新闻高清,http://iptv.xxika.net:8188/udp/239.77.0.173:5146
广东民生高清,http://iptv.xxika.net:8188/udp/239.77.0.225:5146
经济科教高清,http://iptv.xxika.net:8188/udp/239.77.0.85:5146
大湾区卫视高清,http://iptv.xxika.net:8188/udp/239.77.0.215:5146
广东影视高清,http://iptv.xxika.net:8188/udp/239.77.0.217:5146
揭阳综合高清,http://lsa.familyds.com:8188/udp/239.77.0.229:5146
揭阳生活高清,http://lsa.familyds.com:8188/udp/239.77.0.251:5146
汕尾综合高清,http://lsa.familyds.com:8188/udp/239.77.0.25:5146
汕尾生活高清,http://lsa.familyds.com:8188/udp/239.77.0.187:5146
汕头综合高清,http://lsa.familyds.com:8188/udp/239.253.43.45:5146
汕头生活高清,http://lsa.familyds.com:8188/udp/239.253.43.46:5146
潮州综合高清,http://lsa.familyds.com:8188/udp/239.253.43.70:5146
潮州民生高清,http://lsa.familyds.com:8188/udp/239.253.43.75:5146
广东卫视高清,http://lsa.familyds.com:8188/udp/239.77.0.84:5146
广东珠江高清,http://lsa.familyds.com:8188/udp/239.77.0.1:5146
广东新闻高清,http://lsa.familyds.com:8188/udp/239.77.0.173:5146
广东民生高清,http://lsa.familyds.com:8188/udp/239.77.0.225:5146
经济科教高清,http://lsa.familyds.com:8188/udp/239.77.0.85:5146
大湾区卫视高清,http://lsa.familyds.com:8188/udp/239.77.0.215:5146
广东影视高清,http://lsa.familyds.com:8188/udp/239.77.0.217:5146
揭阳综合高清,http://www.yahao.host:4022/udp/239.77.0.229:5146
揭阳生活高清,http://www.yahao.host:4022/udp/239.77.0.251:5146
汕尾综合高清,http://www.yahao.host:4022/udp/239.77.0.25:5146
汕尾生活高清,http://www.yahao.host:4022/udp/239.77.0.187:5146
汕头综合高清,http://www.yahao.host:4022/udp/239.253.43.45:5146
汕头生活高清,http://www.yahao.host:4022/udp/239.253.43.46:5146
潮州综合高清,http://www.yahao.host:4022/udp/239.253.43.70:5146
潮州民生高清,http://www.yahao.host:4022/udp/239.253.43.75:5146
广东卫视高清,http://www.yahao.host:4022/udp/239.77.0.84:5146
广东珠江高清,http://www.yahao.host:4022/udp/239.77.0.1:5146
广东新闻高清,http://www.yahao.host:4022/udp/239.77.0.173:5146
广东民生高清,http://www.yahao.host:4022/udp/239.77.0.225:5146
经济科教高清,http://www.yahao.host:4022/udp/239.77.0.85:5146
大湾区卫视高清,http://www.yahao.host:4022/udp/239.77.0.215:5146
广东影视高清,http://www.yahao.host:4022/udp/239.77.0.217:5146
揭阳综合高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.229:5146
揭阳生活高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.251:5146
汕尾综合高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.25:5146
汕尾生活高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.187:5146
汕头综合高清,http://gdyd.7259.cc.cd:4111/udp/239.253.43.45:5146
汕头生活高清,http://gdyd.7259.cc.cd:4111/udp/239.253.43.46:5146
潮州综合高清,http://gdyd.7259.cc.cd:4111/udp/239.253.43.70:5146
潮州民生高清,http://gdyd.7259.cc.cd:4111/udp/239.253.43.75:5146
广东卫视高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.84:5146
广东珠江高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.1:5146
广东新闻高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.173:5146
广东民生高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.225:5146
经济科教高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.85:5146
大湾区卫视高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.215:5146
广东影视高清,http://gdyd.7259.cc.cd:4111/udp/239.77.0.217:5146
揭阳综合高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.229:5146
揭阳生活高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.251:5146
汕尾综合高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.25:5146
汕尾生活高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.187:5146
汕头综合高清,http://gdyd.7259.cc.cd:4014/udp/239.253.43.45:5146
汕头生活高清,http://gdyd.7259.cc.cd:4014/udp/239.253.43.46:5146
潮州综合高清,http://gdyd.7259.cc.cd:4014/udp/239.253.43.70:5146
潮州民生高清,http://gdyd.7259.cc.cd:4014/udp/239.253.43.75:5146
广东卫视高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.84:5146
广东珠江高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.1:5146
广东新闻高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.173:5146
广东民生高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.225:5146
经济科教高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.85:5146
大湾区卫视高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.215:5146
广东影视高清,http://gdyd.7259.cc.cd:4014/udp/239.77.0.217:5146
揭阳综合高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.229:5146
揭阳生活高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.251:5146
汕尾综合高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.25:5146
汕尾生活高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.187:5146
汕头综合高清,http://gdyd.7259.cc.cd:4013/udp/239.253.43.45:5146
汕头生活高清,http://gdyd.7259.cc.cd:4013/udp/239.253.43.46:5146
潮州综合高清,http://gdyd.7259.cc.cd:4013/udp/239.253.43.70:5146
潮州民生高清,http://gdyd.7259.cc.cd:4013/udp/239.253.43.75:5146
广东卫视高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.84:5146
广东珠江高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.1:5146
广东新闻高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.173:5146
广东民生高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.225:5146
经济科教高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.85:5146
大湾区卫视高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.215:5146
广东影视高清,http://gdyd.7259.cc.cd:4013/udp/239.77.0.217:5146
揭阳综合高清,http://wmh.wmh.ink:6633/udp/239.77.0.229:5146
揭阳生活高清,http://wmh.wmh.ink:6633/udp/239.77.0.251:5146
汕尾综合高清,http://wmh.wmh.ink:6633/udp/239.77.0.25:5146
汕尾生活高清,http://wmh.wmh.ink:6633/udp/239.77.0.187:5146
汕头综合高清,http://wmh.wmh.ink:6633/udp/239.253.43.45:5146
汕头生活高清,http://wmh.wmh.ink:6633/udp/239.253.43.46:5146
潮州综合高清,http://wmh.wmh.ink:6633/udp/239.253.43.70:5146
潮州民生高清,http://wmh.wmh.ink:6633/udp/239.253.43.75:5146
广东卫视高清,http://wmh.wmh.ink:6633/udp/239.77.0.84:5146
广东珠江高清,http://wmh.wmh.ink:6633/udp/239.77.0.1:5146
广东新闻高清,http://wmh.wmh.ink:6633/udp/239.77.0.173:5146
广东民生高清,http://wmh.wmh.ink:6633/udp/239.77.0.225:5146
经济科教高清,http://wmh.wmh.ink:6633/udp/239.77.0.85:5146
大湾区卫视高清,http://wmh.wmh.ink:6633/udp/239.77.0.215:5146
广东影视高清,http://wmh.wmh.ink:6633/udp/239.77.0.217:5146
揭阳综合高清,http://www.syy3.top:3861/udp/239.77.0.229:5146
揭阳生活高清,http://www.syy3.top:3861/udp/239.77.0.251:5146
汕尾综合高清,http://www.syy3.top:3861/udp/239.77.0.25:5146
汕尾生活高清,http://www.syy3.top:3861/udp/239.77.0.187:5146
汕头综合高清,http://www.syy3.top:3861/udp/239.253.43.45:5146
汕头生活高清,http://www.syy3.top:3861/udp/239.253.43.46:5146
潮州综合高清,http://www.syy3.top:3861/udp/239.253.43.70:5146
潮州民生高清,http://www.syy3.top:3861/udp/239.253.43.75:5146
广东卫视高清,http://www.syy3.top:3861/udp/239.77.0.84:5146
广东珠江高清,http://www.syy3.top:3861/udp/239.77.0.1:5146
广东新闻高清,http://www.syy3.top:3861/udp/239.77.0.173:5146
广东民生高清,http://www.syy3.top:3861/udp/239.77.0.225:5146
经济科教高清,http://www.syy3.top:3861/udp/239.77.0.85:5146
大湾区卫视高清,http://www.syy3.top:3861/udp/239.77.0.215:5146
广东影视高清,http://www.syy3.top:3861/udp/239.77.0.217:5146
揭阳综合高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.229:5146
揭阳生活高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.251:5146
汕尾综合高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.25:5146
汕尾生活高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.187:5146
汕头综合高清,http://lbyjlt.vv5678.cn:8880/udp/239.253.43.45:5146
汕头生活高清,http://lbyjlt.vv5678.cn:8880/udp/239.253.43.46:5146
潮州综合高清,http://lbyjlt.vv5678.cn:8880/udp/239.253.43.70:5146
潮州民生高清,http://lbyjlt.vv5678.cn:8880/udp/239.253.43.75:5146
广东卫视高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.84:5146
广东珠江高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.1:5146
广东新闻高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.173:5146
广东民生高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.225:5146
经济科教高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.85:5146
大湾区卫视高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.215:5146
广东影视高清,http://lbyjlt.vv5678.cn:8880/udp/239.77.0.217:5146
揭阳综合高清,http://plex.cyruslee.top:8888/udp/239.77.0.229:5146
揭阳生活高清,http://plex.cyruslee.top:8888/udp/239.77.0.251:5146
汕尾综合高清,http://plex.cyruslee.top:8888/udp/239.77.0.25:5146
汕尾生活高清,http://plex.cyruslee.top:8888/udp/239.77.0.187:5146
汕头综合高清,http://plex.cyruslee.top:8888/udp/239.253.43.45:5146
汕头生活高清,http://plex.cyruslee.top:8888/udp/239.253.43.46:5146
潮州综合高清,http://plex.cyruslee.top:8888/udp/239.253.43.70:5146
潮州民生高清,http://plex.cyruslee.top:8888/udp/239.253.43.75:5146
广东卫视高清,http://plex.cyruslee.top:8888/udp/239.77.0.84:5146
广东珠江高清,http://plex.cyruslee.top:8888/udp/239.77.0.1:5146
广东新闻高清,http://plex.cyruslee.top:8888/udp/239.77.0.173:5146
广东民生高清,http://plex.cyruslee.top:8888/udp/239.77.0.225:5146
经济科教高清,http://plex.cyruslee.top:8888/udp/239.77.0.85:5146
大湾区卫视高清,http://plex.cyruslee.top:8888/udp/239.77.0.215:5146
广东影视高清,http://plex.cyruslee.top:8888/udp/239.77.0.217:5146
揭阳综合高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.229:5146
揭阳生活高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.251:5146
汕尾综合高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.25:5146
汕尾生活高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.187:5146
汕头综合高清,http://jellyfin.cyruslee.top:8888/udp/239.253.43.45:5146
汕头生活高清,http://jellyfin.cyruslee.top:8888/udp/239.253.43.46:5146
潮州综合高清,http://jellyfin.cyruslee.top:8888/udp/239.253.43.70:5146
潮州民生高清,http://jellyfin.cyruslee.top:8888/udp/239.253.43.75:5146
广东卫视高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.84:5146
广东珠江高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.1:5146
广东新闻高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.173:5146
广东民生高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.225:5146
经济科教高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.85:5146
大湾区卫视高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.215:5146
广东影视高清,http://jellyfin.cyruslee.top:8888/udp/239.77.0.217:5146
揭阳综合高清,http://www.3344.uk:8888/udp/239.77.0.229:5146
揭阳生活高清,http://www.3344.uk:8888/udp/239.77.0.251:5146
汕尾综合高清,http://www.3344.uk:8888/udp/239.77.0.25:5146
汕尾生活高清,http://www.3344.uk:8888/udp/239.77.0.187:5146
汕头综合高清,http://www.3344.uk:8888/udp/239.253.43.45:5146
汕头生活高清,http://www.3344.uk:8888/udp/239.253.43.46:5146
潮州综合高清,http://www.3344.uk:8888/udp/239.253.43.70:5146
潮州民生高清,http://www.3344.uk:8888/udp/239.253.43.75:5146
广东卫视高清,http://www.3344.uk:8888/udp/239.77.0.84:5146
广东珠江高清,http://www.3344.uk:8888/udp/239.77.0.1:5146
广东新闻高清,http://www.3344.uk:8888/udp/239.77.0.173:5146
广东民生高清,http://www.3344.uk:8888/udp/239.77.0.225:5146
经济科教高清,http://www.3344.uk:8888/udp/239.77.0.85:5146
大湾区卫视高清,http://www.3344.uk:8888/udp/239.77.0.215:5146
广东影视高清,http://www.3344.uk:8888/udp/239.77.0.217:5146
揭阳综合高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.229:5146
揭阳生活高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.251:5146
汕尾综合高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.25:5146
汕尾生活高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.187:5146
汕头综合高清,http://ikuai.cyruslee.top:8888/udp/239.253.43.45:5146
汕头生活高清,http://ikuai.cyruslee.top:8888/udp/239.253.43.46:5146
潮州综合高清,http://ikuai.cyruslee.top:8888/udp/239.253.43.70:5146
潮州民生高清,http://ikuai.cyruslee.top:8888/udp/239.253.43.75:5146
广东卫视高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.84:5146
广东珠江高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.1:5146
广东新闻高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.173:5146
广东民生高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.225:5146
经济科教高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.85:5146
大湾区卫视高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.215:5146
广东影视高清,http://ikuai.cyruslee.top:8888/udp/239.77.0.217:5146
揭阳综合高清,http://vp.maomizi.cc:9530/udp/239.77.0.229:5146
揭阳生活高清,http://vp.maomizi.cc:9530/udp/239.77.0.251:5146
汕尾综合高清,http://vp.maomizi.cc:9530/udp/239.77.0.25:5146
汕尾生活高清,http://vp.maomizi.cc:9530/udp/239.77.0.187:5146
汕头综合高清,http://vp.maomizi.cc:9530/udp/239.253.43.45:5146
汕头生活高清,http://vp.maomizi.cc:9530/udp/239.253.43.46:5146
潮州综合高清,http://vp.maomizi.cc:9530/udp/239.253.43.70:5146
潮州民生高清,http://vp.maomizi.cc:9530/udp/239.253.43.75:5146
广东卫视高清,http://vp.maomizi.cc:9530/udp/239.77.0.84:5146
广东珠江高清,http://vp.maomizi.cc:9530/udp/239.77.0.1:5146
广东新闻高清,http://vp.maomizi.cc:9530/udp/239.77.0.173:5146
广东民生高清,http://vp.maomizi.cc:9530/udp/239.77.0.225:5146
经济科教高清,http://vp.maomizi.cc:9530/udp/239.77.0.85:5146
大湾区卫视高清,http://vp.maomizi.cc:9530/udp/239.77.0.215:5146
广东影视高清,http://vp.maomizi.cc:9530/udp/239.77.0.217:5146
揭阳综合高清,http://bot22.top:19999/udp/239.77.0.229:5146
揭阳生活高清,http://bot22.top:19999/udp/239.77.0.251:5146
汕尾综合高清,http://bot22.top:19999/udp/239.77.0.25:5146
汕尾生活高清,http://bot22.top:19999/udp/239.77.0.187:5146
汕头综合高清,http://bot22.top:19999/udp/239.253.43.45:5146
汕头生活高清,http://bot22.top:19999/udp/239.253.43.46:5146
潮州综合高清,http://bot22.top:19999/udp/239.253.43.70:5146
潮州民生高清,http://bot22.top:19999/udp/239.253.43.75:5146
广东卫视高清,http://bot22.top:19999/udp/239.77.0.84:5146
广东珠江高清,http://bot22.top:19999/udp/239.77.0.1:5146
广东新闻高清,http://bot22.top:19999/udp/239.77.0.173:5146
广东民生高清,http://bot22.top:19999/udp/239.77.0.225:5146
经济科教高清,http://bot22.top:19999/udp/239.77.0.85:5146
大湾区卫视高清,http://bot22.top:19999/udp/239.77.0.215:5146
广东影视高清,http://bot22.top:19999/udp/239.77.0.217:5146
揭阳综合高清,http://yanshifen.top:8889/udp/239.77.0.229:5146
揭阳生活高清,http://yanshifen.top:8889/udp/239.77.0.251:5146
汕尾综合高清,http://yanshifen.top:8889/udp/239.77.0.25:5146
汕尾生活高清,http://yanshifen.top:8889/udp/239.77.0.187:5146
汕头综合高清,http://yanshifen.top:8889/udp/239.253.43.45:5146
汕头生活高清,http://yanshifen.top:8889/udp/239.253.43.46:5146
潮州综合高清,http://yanshifen.top:8889/udp/239.253.43.70:5146
潮州民生高清,http://yanshifen.top:8889/udp/239.253.43.75:5146
广东卫视高清,http://yanshifen.top:8889/udp/239.77.0.84:5146
广东珠江高清,http://yanshifen.top:8889/udp/239.77.0.1:5146
广东新闻高清,http://yanshifen.top:8889/udp/239.77.0.173:5146
广东民生高清,http://yanshifen.top:8889/udp/239.77.0.225:5146
经济科教高清,http://yanshifen.top:8889/udp/239.77.0.85:5146
大湾区卫视高清,http://yanshifen.top:8889/udp/239.77.0.215:5146
广东影视高清,http://yanshifen.top:8889/udp/239.77.0.217:5146
揭阳综合高清,http://www.maomizi.cn:9527/udp/239.77.0.229:5146
揭阳生活高清,http://www.maomizi.cn:9527/udp/239.77.0.251:5146
汕尾综合高清,http://www.maomizi.cn:9527/udp/239.77.0.25:5146
汕尾生活高清,http://www.maomizi.cn:9527/udp/239.77.0.187:5146
汕头综合高清,http://www.maomizi.cn:9527/udp/239.253.43.45:5146
汕头生活高清,http://www.maomizi.cn:9527/udp/239.253.43.46:5146
潮州综合高清,http://www.maomizi.cn:9527/udp/239.253.43.70:5146
潮州民生高清,http://www.maomizi.cn:9527/udp/239.253.43.75:5146
广东卫视高清,http://www.maomizi.cn:9527/udp/239.77.0.84:5146
广东珠江高清,http://www.maomizi.cn:9527/udp/239.77.0.1:5146
广东新闻高清,http://www.maomizi.cn:9527/udp/239.77.0.173:5146
广东民生高清,http://www.maomizi.cn:9527/udp/239.77.0.225:5146
经济科教高清,http://www.maomizi.cn:9527/udp/239.77.0.85:5146
大湾区卫视高清,http://www.maomizi.cn:9527/udp/239.77.0.215:5146
广东影视高清,http://www.maomizi.cn:9527/udp/239.77.0.217:5146
揭阳综合高清,http://61.145.188.90:50055/udp/239.77.0.229:5146
揭阳生活高清,http://61.145.188.90:50055/udp/239.77.0.251:5146
汕尾综合高清,http://61.145.188.90:50055/udp/239.77.0.25:5146
汕尾生活高清,http://61.145.188.90:50055/udp/239.77.0.187:5146
汕头综合高清,http://61.145.188.90:50055/udp/239.253.43.45:5146
汕头生活高清,http://61.145.188.90:50055/udp/239.253.43.46:5146
潮州综合高清,http://61.145.188.90:50055/udp/239.253.43.70:5146
潮州民生高清,http://61.145.188.90:50055/udp/239.253.43.75:5146
广东卫视高清,http://61.145.188.90:50055/udp/239.77.0.84:5146
广东珠江高清,http://61.145.188.90:50055/udp/239.77.0.1:5146
广东新闻高清,http://61.145.188.90:50055/udp/239.77.0.173:5146
广东民生高清,http://61.145.188.90:50055/udp/239.77.0.225:5146
经济科教高清,http://61.145.188.90:50055/udp/239.77.0.85:5146
大湾区卫视高清,http://61.145.188.90:50055/udp/239.77.0.215:5146
广东影视高清,http://61.145.188.90:50055/udp/239.77.0.217:5146
深圳卫视,http://111.221.137.234:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
深圳都市,http://111.221.137.234:44330/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
深圳电视剧,http://111.221.137.234:44330/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
深圳财经生活,http://111.221.137.234:44330/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://111.221.137.234:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
广东公共,http://111.221.137.234:44330/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://111.221.137.234:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
南方卫视,http://111.221.137.234:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://111.221.137.234:44330/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
明珠台,http://111.221.137.234:44330/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
Channel [V],http://111.221.137.234:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰卫视中文台,http://111.221.137.234:44330/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0
星空卫视,http://111.221.137.234:44330/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV-1 综合,http://111.221.137.234:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
